callDateTime,priority,district,description,callNumber,incidentLocation,location
07/15/2015 08:43:00 PM,Low,NE,INVEST,P151962947,5300 MORAVIA RD,"(39.3229978,-76.5484210)"
07/15/2015 08:45:00 PM,Low,CW,RECOVERED VEH,P151962948,2000 MCHENRY ST,"(39.2843358,-76.6488768)"
07/15/2015 08:44:00 PM,Non-Emergency,SE,PRKG COMPLAINT,P151962949,200 S WASHINGTON ST,"(39.2889960,-76.5892760)"
07/15/2015 08:44:00 PM,Medium,ED,NARCOTICSOutside,P151962950,1300 N PATTERSON PARK AV,"(39.3057319,-76.5855911)"
07/15/2015 08:38:00 PM,Low,SD,POLICE ESCORT,P151962951,1800 RAMSAY ST,"(39.2832130,-76.6449479)"
07/15/2015 08:45:00 PM,Non-Emergency,SD,RECOVER PROPERTY,P151962952,200 HARMISON ST,"(39.2846889,-76.6493486)"
07/15/2015 08:43:00 PM,Medium,SD,NARCOTICSOutside,P151962953,2000 BLK MCHENRY ST,"(39.2843358,-76.6488768)"
07/15/2015 08:46:00 PM,High,WD,Traffic Stop,P151962954,1300 N FREMONT AV,"(39.3038348,-76.6373689)"
07/15/2015 08:46:00 PM,Low,SD,WANTED ON WARR,P151962955,1700 LIGHT ST,"(39.2704949,-76.6117621)"
07/15/2015 08:43:00 PM,Medium,ED,MENTAL CASE,P151962956,1600 E EAGER ST,"(39.3019179,-76.5962753)"
07/15/2015 08:47:00 PM,Non-Emergency,WD,Foot  Patrol,P151962957,N CALHOUN ST/MOSHER ST,"(39.300072,-76.640189)"
07/15/2015 08:45:00 PM,Low,ED,INVESTIGATE,P151962958,900 MC ALEER CT,"(39.2999967,-76.6048170)"
07/15/2015 08:45:00 PM,Non-Emergency,ED,VEHICLE DISTURB,P151962959,1600 CLIFTVIEW AV,"(39.3153346,-76.5955524)"
07/15/2015 08:45:00 PM,High,ND,ARMED PERSON,P151962960,300 W 28TH ST,"(39.3212150,-76.6218960)"
07/15/2015 08:46:00 PM,High,ED,SILENT ALARM,P151962961,1400 N BOND ST,"(39.3064260,-76.5969680)"
07/15/2015 08:47:00 PM,Medium,NE,911/NO  VOICE,P151962962,2800 EDISON HY,"(39.3159715,-76.5735213)"
07/15/2015 08:45:00 PM,Low,NE,INVESTIGATE,P151962963,5300 MORAVIA RD,"(39.3229978,-76.5484210)"
07/15/2015 08:48:00 PM,High,SD,Field Interview,P151962964,W BALTIMORE ST/N CAREY ST,"(39.288562,-76.638150)"
07/15/2015 08:47:00 PM,Low,NE,INVESTGATE,P151962965,6700 MORAVIA PARK DR,"(39.3122990,-76.5353430)"
07/15/2015 08:45:00 PM,Medium,CD,DISORDERLY,P151962966,300 N CHARLES ST,"(39.2926636,-76.6156038)"
07/15/2015 08:48:00 PM,Medium,WD,DISORDERLY,P151962967,200 N MOUNT ST,"(39.2906795,-76.6439338)"
07/15/2015 08:50:00 PM,Non-Emergency,SD,FOLLOW UP,P151962968,800 SEAGULL AV,"(39.2460820,-76.6220780)"
07/15/2015 08:49:00 PM,Medium,ND,FAMILY DISTURB,P151962969,2800 GUILFORD AV,"(39.3221760,-76.6135110)"
07/15/2015 08:49:00 PM,Low,NE,INVESTIGATE,P151962970,6700 MORAVIA PARK DR,"(39.3122990,-76.5353430)"
07/15/2015 08:49:00 PM,Non-Emergency,SS,SUPV COMPLAINT,P151962971,1400 PENNSYLVANIA AV,"(39.3011684,-76.6317262)"
07/15/2015 08:50:00 PM,Low,NE,TROUBLE UNKNOWN,P151962972,5600 PLAINFIELD AV,"(39.3379793,-76.5416967)"
07/15/2015 08:52:00 PM,Non-Emergency,NE,Repairs/Service,P151962973,100,"(39.3810499,-76.6572571)"
07/15/2015 08:52:00 PM,Medium,NE,911/NO  VOICE,P151962974,1300 E NORTHERN PY,"(39.2903848,-76.6121893)"
07/15/2015 08:52:00 PM,Low,NE,INVESTIGATE,P151962975,6700 MORAVIA RD,"(39.3134698,-76.5436177)"
07/15/2015 08:53:00 PM,High,SW,Traffic Stop,P151962976,2300 WASHINGTON BL,"(39.2695667,-76.6493895)"
07/15/2015 08:53:00 PM,Medium,NE,911/NO  VOICE,P151962977,5300 MORAVIA RD,"(39.3229978,-76.5484210)"
07/15/2015 08:52:00 PM,Medium,NW,DISORDERLY,P151962978,4100 PATTERSON AV,"(39.3474337,-76.7143176)"
07/15/2015 08:54:00 PM,Low,WD,Transport,P151962979,WESTERN DISTRICT,"(39.300318,-76.644534)"
07/15/2015 08:49:00 PM,Low,SE,AUTO ACCIDENT,P151962980,200 INTERNATIONAL DR,"(39.2828589,-76.6020778)"
07/15/2015 08:50:00 PM,Medium,NE,FAMILY DISTURB,P151962981,5400 KNELL AV,"(39.3336510,-76.5467540)"
07/15/2015 08:54:00 PM,Medium,NE,911/NO  VOICE,P151962982,5300 MORAVIA RD,"(39.3229978,-76.5484210)"
07/15/2015 08:53:00 PM,Non-Emergency,NW,Private Tow,P151962983,3600 MOHAWK AV,"(39.3305478,-76.6930088)"
07/15/2015 08:56:00 PM,High,NE,RA POLICE,P151962984,1300 CROFTON RD,"(39.3469607,-76.5953104)"
07/15/2015 08:54:00 PM,Non-Emergency,SD,Private Tow,P151962985,800 E FORT AV,"(39.2722270,-76.6022850)"
07/15/2015 08:57:00 PM,High,WD,Traffic Stop,P151962986,900 N GILMOR ST,"(39.2990039,-76.6432490)"
07/15/2015 08:56:00 PM,Medium,SE,PROSTITUTION,P151962987,N CONKLING ST/ESTHER PL,"(39.294334,-76.567663)"
07/15/2015 08:55:00 PM,Low,SD,MISTAKE,P151962988,1500 W PATAPSCO AV,"(39.2497830,-76.6405870)"
07/15/2015 08:57:00 PM,Low,WD,OTHER,P151962989,900 N GILMOR ST,"(39.2990039,-76.6432490)"
07/15/2015 08:57:00 PM,Medium,CD,DISORDERLY,P151962990,0 N HOWARD ST,"(39.2893800,-76.6193888)"
07/15/2015 08:57:00 PM,Medium,CD,DISORDERLY,P151962991,100 W CENTRE ST,"(39.2963710,-76.6178585)"
07/15/2015 08:57:00 PM,Medium,ND,DISORDERLY,P151962992,2600 GUILFORD AV,"(39.3196210,-76.6133380)"
07/15/2015 08:57:00 PM,Medium,NE,911/NO  VOICE,P151962993,6700 MORAVIA PARK DR,"(39.3122990,-76.5353430)"
07/15/2015 08:59:00 PM,Medium,NE,DISORDERLY,P151962994,2900 BLK ERDMAN AV,"(39.3228333,-76.5753399)"
07/15/2015 08:59:00 PM,Non-Emergency,NW,VEHICLE DISTURB,P151962995,GARRISON BL/PIEDMONT AV,"(39.316189,-76.676936)"
07/15/2015 08:58:00 PM,Non-Emergency,SE,STREET DISTURB,P151962996,900 BLK BAYLIS ST,"(39.2821760,-76.5679864)"
07/15/2015 08:58:00 PM,Medium,ND,911/NO  VOICE,P151962997,0 E UNIVERSITY PY,"(39.2903848,-76.6121893)"
07/15/2015 08:58:00 PM,Medium,SW,DISORDERLY,P151962998,4300 SEMINOLE AV,"(39.2986710,-76.6941770)"
07/15/2015 09:00:00 PM,High,NW,Traffic Stop,P151962999,3300 W BELVEDERE AV,"(39.3484970,-76.6773160)"
07/15/2015 08:59:00 PM,Medium,ND,911/NO  VOICE,P151963000,0 E UNIVERSITY PY,"(39.2903848,-76.6121893)"
07/15/2015 08:48:00 PM,Low,NE,OTHER,P151963001,5100 GOODNOW RD,"(39.3267880,-76.5450570)"
07/15/2015 09:00:00 PM,Low,CD,INVESTIGATE,P151963002,300 LIGHT ST,"(39.2851556,-76.6140638)"
07/15/2015 08:58:00 PM,Non-Emergency,NW,Private Tow,P151963003,3600 MOHAWK AV,"(39.3305478,-76.6930088)"
07/15/2015 09:00:00 PM,Non-Emergency,NW,Private Tow,P151963004,6100 WABASH AV,"(39.3501887,-76.7037719)"
07/15/2015 09:00:00 PM,Medium,CD,DISORDERLY,P151963005,1400 MADISON AV,"(39.3038580,-76.6283820)"
07/15/2015 08:58:00 PM,Low,CD,CHECK WELLBEING,P151963006,100 W FRANKLIN ST,"(39.2953803,-76.6171182)"
07/15/2015 09:01:00 PM,Medium,NE,NARCOTICSOutside,P151963007,1200 WALKER AV,"(39.3713470,-76.5944140)"
07/15/2015 09:04:00 PM,High,SW,Traffic Stop,P151963008,1500 BLK POPLAR GROVE ST,"(39.3046277,-76.6655314)"
07/15/2015 09:04:00 PM,High,ED,Field Interview,P151963009,N BROADWAY/E EAGER ST,"(39.301873,-76.594364)"
07/15/2015 11:27:00 PM,Medium,ED,FAMILY DISTURB,P151963484,2500 E CHASE ST,"(39.3038895,-76.5820840)"
07/15/2015 11:25:00 PM,Medium,CD,INV UNKN TRBL,P151963485,200 W MONUMENT ST,"(39.2974384,-76.6184487)"
07/15/2015 11:26:00 PM,High,NE,DISCHRG FIREARM,P151963487,WALTHER AV/PARKMONT AV,"(39.350275,-76.545491)"
07/15/2015 11:28:00 PM,High,CD,ROBBERY ARMED,P151963488,200 W MONUMENT ST,"(39.2974384,-76.6184487)"
07/15/2015 11:30:00 PM,High,SE,Traffic Stop,P151963489,1800 E BALTIMORE ST,"(39.2918230,-76.5916370)"
07/15/2015 11:28:00 PM,High,NE,DISCHRG FIREARM,P151963490,WALTHER AV/MARY AV,"(39.349485,-76.547475)"
07/15/2015 11:32:00 PM,Medium,CW,Lab Request,P151963491,6000 WALTHER AV,"(39.3506540,-76.5457060)"
07/15/2015 11:30:00 PM,Medium,SE,COMMON ASSAULT,P151963492,E PRATT ST/GRUNDY ST,"(39.290409,-76.563593)"
07/15/2015 11:28:00 PM,Low,CD,INVESTIGATE,P151963493,300 W MONUMENT ST,"(39.2973900,-76.6198983)"
07/15/2015 11:33:00 PM,Non-Emergency,SE,LOUD MUSIC,P151963494,MCELDERRY ST/N ELLWOOD AV,"(39.298070,-76.573744)"
07/15/2015 11:27:00 PM,Medium,NE,SUSPICIOUS PERS,P151963495,6000 WALTHER AV,"(39.3506540,-76.5457060)"
07/15/2015 11:34:00 PM,Low,SD,OTHER,P151963496,1500 RUSSELL ST,"(39.2744610,-76.6278710)"
07/15/2015 11:35:00 PM,High,SD,Traffic Stop,P151963498,3400 BLK 6TH ST,"(,)"
07/15/2015 11:31:00 PM,Medium,ND,COMMON ASSAULT,P151963499,GREENMOUNT AV/E 0RD ST,"(39.328491,-76.609435)"
07/15/2015 11:27:00 PM,Non-Emergency,SS,SUPV COMPLAINT,P151963501,W HAMBURG ST/W OSTEND ST,"(39.279418,-76.630969)"
07/15/2015 11:34:00 PM,Medium,ED,911/NO  VOICE,P151963502,1800 N PATTERSON PARK AV,"(39.3109903,-76.5858963)"
07/15/2015 11:37:00 PM,High,ED,Traffic Stop,P151963503,E FEDERAL ST/EDISON HY,"(39.309326,-76.573048)"
07/15/2015 11:37:00 PM,Medium,ED,DISORDERLY,P151963504,2300 GARRETT AV,"(39.3166379,-76.6013604)"
07/15/2015 11:37:00 PM,Medium,NE,BURGLARY,P151963505,1600 WINFORD RD,"(39.3533250,-76.5865400)"
07/15/2015 11:37:00 PM,Medium,CD,911/NO  VOICE,P151963506,600 E FAYETTE ST,"(39.2906737,-76.6071600)"
07/15/2015 11:37:00 PM,Medium,SE,911/NO  VOICE,P151963507,1000-100 EASTERN AV,"(39.2855160,-76.6001950)"
07/15/2015 11:35:00 PM,Low,SD,INVESTIGATE,P151963509,1400 RUSSELL ST,"(39.2756470,-76.6265340)"
07/15/2015 11:39:00 PM,High,ED,Traffic Stop,P151963510,2400 HARFORD RD,"(39.3163007,-76.5958394)"
07/15/2015 11:39:00 PM,Non-Emergency,WD,LOUD MUSIC,P151963511,1300 BLK W LAFAYETTE AV,"(39.3009347,-76.7308376)"
07/15/2015 11:37:00 PM,High,NE,SILENT ALARM,P151963512,2400 BLK E 32ND ST,"(39.3245895,-76.5784713)"
07/15/2015 11:39:00 PM,Medium,SW,DISPUTE,P151963513,4800 MELBOURNE RD,"(39.2730800,-76.6974819)"
07/15/2015 11:36:00 PM,Medium,CD,MENTAL CASE,P151963514,0 E FAYETTE ST,"(39.2903988,-76.6151998)"
07/15/2015 11:37:00 PM,Medium,ED,911/NO  VOICE,P151963515,1800 N PATTERSON PARK AV,"(39.3109903,-76.5858963)"
07/15/2015 11:39:00 PM,Medium,CD,COMMON ASSAULT,P151963516,400 W SARATOGA ST,"(39.2929810,-76.6214905)"
07/15/2015 11:38:00 PM,Low,CD,LARCENCY,P151963517,0 MARKET PL,"(39.2891440,-76.6071223)"
07/15/2015 11:42:00 PM,High,NW,ARMED PERSON,P151963518,2500 N ROSEDALE ST,"(39.3160940,-76.6706550)"
07/15/2015 11:41:00 PM,Medium,CD,SICK CASE,P151963519,0 MARKET PL,"(39.2891440,-76.6071223)"
07/15/2015 11:44:00 PM,High,SW,Traffic Stop,P151963520,W BALTIMORE ST/N HILTON ST,"(39.285807,-76.672316)"
07/15/2015 11:42:00 PM,Medium,SE,COMMON ASSAULT,P151963521,E PRATT ST/GRUNDY ST,"(39.290409,-76.563593)"
07/15/2015 09:08:00 PM,Low,SD,DESTRUCT PROPTY,P151963023,1700 RUSSELL ST,"(39.2734654,-76.6287554)"
07/15/2015 09:07:00 PM,Medium,SE,UNFOUNDED,P151963024,200 BLK S EATON ST,"(39.2901851,-76.5657470)"
07/15/2015 09:09:00 PM,Medium,ND,FAMILY DISTURB,P151963025,500 W UNIVERSITY PY,"(39.3372681,-76.6243973)"
07/15/2015 09:09:00 PM,Non-Emergency,SW,Repairs/Service,P151963026,100,"(39.3810499,-76.6572571)"
07/15/2015 09:10:00 PM,High,WD,Traffic Stop,P151963027,1200 W BALTIMORE ST,"(39.2889140,-76.6369770)"
07/15/2015 09:10:00 PM,High,NE,Traffic Stop,P151963028,5200 BLK LOCH RAVEN BL,"(39.3527540,-76.5908750)"
07/15/2015 09:09:00 PM,Medium,ND,DISORDERLY,P151963029,N CALVERT ST/E 0TH ST,"(39.317945,-76.614230)"
07/15/2015 09:08:00 PM,Medium,ED,DISORDERLY,P151963030,GREENMOUNT AV/E NORTH AV,"(39.311405,-76.609461)"
07/15/2015 09:07:00 PM,Medium,ND,DISORDERLY,P151963031,W NORTHERN PY/FALLS RD,"(39.361279,-76.646186)"
07/15/2015 09:10:00 PM,Medium,WD,911/NO  VOICE,P151963032,0 N POPPLETON ST,"(39.2888712,-76.6321705)"
07/15/2015 09:05:00 PM,Medium,SE,DISORDERLY,P151963033,900 BLK BAYLIS ST,"(39.2821760,-76.5679864)"
07/15/2015 09:11:00 PM,Medium,CD,JUV DISTURBANCE,P151963034,1500 PENNSYLVANIA AV,"(39.3022430,-76.6330752)"
07/15/2015 09:11:00 PM,Medium,ED,DISORDERLY,P151963035,1300 N PATTERSON PARK AV,"(39.3057319,-76.5855911)"
07/15/2015 09:10:00 PM,Medium,ED,RECOVER PROPERTY,P151963036,1800 ORLEANS ST,"(39.2961670,-76.5919375)"
07/15/2015 09:11:00 PM,Low,NE,HIT AND RUN,P151963037,1200 GITTINGS AV,"(39.3705120,-76.5939609)"
07/15/2015 09:11:00 PM,Medium,ND,DISORDERLY,P151963038,700 BLK VENABLE AV,"(39.3291873,-76.6063167)"
07/15/2015 09:13:00 PM,High,NE,Traffic Stop,P151963039,BELAIR RD/NICHOLAS AV,"(39.329223,-76.564108)"
07/15/2015 09:08:00 PM,Medium,ND,DISORDERLY,P151963040,3800 DERBY MANOR DR,"(39.3342170,-76.6575165)"
07/15/2015 09:12:00 PM,Medium,NE,DISORDERLY,P151963041,2400 SINCLAIR LN,"(39.3143063,-76.5849695)"
07/15/2015 09:13:00 PM,High,NE,Traffic Stop,P151963042,BELAIR RD/NICHOLAS AV,"(39.329223,-76.564108)"
07/15/2015 09:14:00 PM,High,NE,Traffic Stop,P151963043,BELAIR RD/NICHOLAS AV,"(39.329223,-76.564108)"
07/15/2015 09:12:00 PM,Low,SD,INVESTIGATE,P151963044,500 ALLUVION ST,"(39.2742614,-76.6255636)"
07/15/2015 09:12:00 PM,Medium,ND,DISORDERLY,P151963045,2700 N HOWARD ST,"(39.3208709,-76.6201890)"
07/15/2015 09:13:00 PM,Medium,SW,BURGLARY,P151963046,4100 FREDERICK AV,"(39.2819620,-76.6834430)"
07/15/2015 09:15:00 PM,Non-Emergency,SW,Repairs/Service,P151963047,100,"(39.3810499,-76.6572571)"
07/15/2015 09:11:00 PM,Low,SW,OTHER,P151963048,500 HURLEY AV,"(39.2778979,-76.6639968)"
07/15/2015 09:16:00 PM,Non-Emergency,NE,Repairs/Service,P151963049,100,"(39.3810499,-76.6572571)"
07/15/2015 09:15:00 PM,Medium,SW,BY THREAT,P151963050,4100 FREDERICK AV,"(39.2819620,-76.6834430)"
07/15/2015 09:16:00 PM,Medium,TRU,911/NO  VOICE,P151963051,800 W 40TH ST,"(39.3370860,-76.6319854)"
07/15/2015 09:18:00 PM,High,CD,Traffic Stop,P151963052,DOLPHIN ST/DRUID HILL AV,"(39.301193,-76.627558)"
07/15/2015 09:16:00 PM,High,NE,SILENT ALARM,P151963053,2900 SYLVAN AV,"(39.3607070,-76.5580810)"
07/15/2015 09:16:00 PM,Low,ED,LARCENY F/AUTO,P151963054,3300 E MONUMENT ST,"(39.2995582,-76.5709384)"
07/15/2015 09:18:00 PM,Medium,ED,911/NO  VOICE,P151963055,1000 EDISON HY,"(39.3029101,-76.5728709)"
07/15/2015 09:16:00 PM,Low,SD,MISTAKE,P151963056,1600 WICOMICO ST,"(39.2744811,-76.6355730)"
07/15/2015 09:18:00 PM,Medium,WD,BURGLARY,P151963057,1600 LAURENS ST,"(39.3033630,-76.6437227)"
07/15/2015 09:17:00 PM,Low,ND,INTOXICATED PERS,P151963058,100 E 25TH ST,"(39.3179483,-76.6147788)"
07/15/2015 09:19:00 PM,Non-Emergency,WD,Foot  Patrol,P151963059,W LEXINGTON ST/N MOUNT ST,"(39.290665,-76.643928)"
07/15/2015 09:19:00 PM,Medium,NW,911/NO  VOICE,P151963060,3000 DRUID PARK DR,"(39.3238608,-76.6610767)"
07/15/2015 09:20:00 PM,High,SE,Traffic Stop,P151963061,100 KANE ST,"(39.2928838,-76.5377918)"
07/15/2015 09:14:00 PM,Low,SW,LARCENCY,P151963062,500 S CATHERINE ST,"(39.2805230,-76.6542310)"
07/15/2015 09:20:00 PM,Medium,ND,911/NO  VOICE,P151963063,2500 W BELVEDERE AV,"(39.3535492,-76.6668878)"
07/15/2015 09:20:00 PM,Medium,ND,911/NO  VOICE,P151963064,0 E 20TH ST,"(39.3122383,-76.6166237)"
07/15/2015 09:20:00 PM,Medium,NE,911/NO  VOICE,P151963065,1300 E NORTHERN PY,"(39.2903848,-76.6121893)"
07/15/2015 09:20:00 PM,High,SD,AUDIBLE ALARM,P151963066,1500 LIGHT ST,"(39.2725963,-76.6118951)"
07/15/2015 09:21:00 PM,Medium,NW,911/NO  VOICE,P151963067,2400 VIOLET AV,"(39.3309418,-76.6575755)"
07/15/2015 09:23:00 PM,High,WD,FIRE,P151963068,BAKER ST/N PULASKI ST,"(39.306487,-76.651119)"
07/15/2015 09:22:00 PM,Medium,CD,911/NO  VOICE,P151963070,0 E LEXINGTON ST,"(39.2911059,-76.6152253)"
07/15/2015 09:22:00 PM,Low,ED,HIT AND RUN,P151963071,300 BLK E NORTH AV,"(39.3113683,-76.6117655)"
07/15/2015 09:20:00 PM,Medium,NE,MISSING PERSON,P151963073,1900 NORTHBOURNE RD,"(39.3540137,-76.5814487)"
07/15/2015 09:25:00 PM,High,ED,Field Interview,P151963074,E HOFFMAN ST/N PATTERSON PARK AV,"(39.306773,-76.585617)"
07/15/2015 09:22:00 PM,High,NE,ARMED PERSON,P151963075,BURNWOOD RD/FENWICK AV,"(39.353898,-76.586709)"
07/15/2015 09:23:00 PM,Medium,SW,911/NO  VOICE,P151963076,700 POPLAR GROVE ST,"(39.2956120,-76.6653450)"
07/15/2015 09:24:00 PM,Medium,SE,DISORDERLY,P151963077,900 BLK BAYLIS ST,"(39.2821760,-76.5679864)"
07/15/2015 09:22:00 PM,Medium,WD,COMMON ASSAULT,P151963078,600-614 N CARROLLTON AV,"(39.2959470,-76.6374210)"
07/15/2015 09:22:00 PM,Non-Emergency,WD,LOUD MUSIC,P151963079,MATTHEW A HENSON ELEMENTARY,"(39.306607,-76.649802)"
07/15/2015 09:26:00 PM,High,WD,FIRE,P151963080,N PULASKI ST/PRESBURY ST,"(39.307741,-76.651188)"
07/15/2015 09:27:00 PM,High,WD,FIRE,P151963081,N PULASKI ST/PRESBURY ST,"(39.307741,-76.651188)"
07/15/2015 09:26:00 PM,Medium,ED,COMMON ASSAULT,P151963082,2700 BLK E CHASE ST,"(39.3039902,-76.5796380)"
07/15/2015 09:26:00 PM,Medium,NE,911/NO  VOICE,P151963083,1300 E NORTHERN PY,"(39.2903848,-76.6121893)"
07/15/2015 09:24:00 PM,Low,SD,OTHER,P151963084,1500 BOYLE ST,"(39.2718644,-76.6030288)"
07/15/2015 09:26:00 PM,High,NE,SILENT ALARM,P151963085,3200 LAKE AV,"(39.3218578,-76.5700969)"
07/15/2015 09:28:00 PM,High,NW,Traffic Stop,P151963086,3800 PARK HEIGHTS AV,"(39.3319530,-76.6612540)"
07/15/2015 09:25:00 PM,Medium,SE,FAMILY DISTURB,P151963088,0 N KRESSON ST,"(39.2929519,-76.5599693)"
07/15/2015 09:27:00 PM,High,CD,GAMBLING,P151963089,BRUNT ST/GOLD ST,"(39.307856,-76.638917)"
07/15/2015 09:27:00 PM,Medium,ED,911/NO  VOICE,P151963090,1000 EDISON HY,"(39.3029101,-76.5728709)"
07/15/2015 09:29:00 PM,Medium,SD,PROSTITUTION,P151963091,1200 BLK S CAREY ST,"(39.2806197,-76.6353534)"
07/15/2015 09:27:00 PM,Medium,NW,DISORDERLY,P151963092,4800 BEAUFORT AV,"(39.3434830,-76.6748930)"
07/15/2015 09:27:00 PM,Medium,NE,911/NO  VOICE,P151963093,4300 HILLEN RD,"(39.3418475,-76.5873262)"
07/15/2015 09:28:00 PM,Medium,SD,MISSING PERSON,P151963094,1800 RAMSAY ST,"(39.2832130,-76.6449479)"
07/15/2015 09:23:00 PM,Medium,SE,DISORDERLY,P151963095,900 BLK BAYLIS ST,"(39.2821760,-76.5679864)"
07/15/2015 09:28:00 PM,High,ED,AGGRAV ASSAULT,P151963096,2700 E CHASE ST,"(39.3039902,-76.5796380)"
07/15/2015 09:30:00 PM,Low,CW,RECOVERED VEH,P151963097,1700 N FULTON AV,"(39.3080179,-76.6466400)"
07/15/2015 09:29:00 PM,Medium,NE,COMMON ASSAULT,P151963100,E NORTHERN PY/SEFTON AV,"(39.361890,-76.547736)"
07/15/2015 09:29:00 PM,High,SD,SILENT ALARM,P151963101,2200 W PATAPSCO AV,"(39.2516561,-76.6461573)"
07/15/2015 09:29:00 PM,Medium,SE,INJURED PERSON,P151963102,100 N LUZERNE AV,"(39.2932710,-76.5807600)"
07/15/2015 09:31:00 PM,High,NE,AUTO ACC/INJ PED,P151963103,5400 BLK MORAVIA RD,"(39.3217961,-76.5484132)"
07/15/2015 09:22:00 PM,Low,ND,OTHER,P151963104,200 E UNIVERSITY PY,"(39.2903848,-76.6121893)"
07/15/2015 09:30:00 PM,Medium,SW,NARCOTICSOutside,P151963105,3700 EDMONDSON AV,"(39.2941840,-76.6785430)"
07/15/2015 09:32:00 PM,High,WD,Traffic Stop,P151963106,1100 N CALHOUN ST,"(39.3011464,-76.6402630)"
07/15/2015 09:31:00 PM,Medium,NW,NARCOTICSOutside,P151963107,2500 BLK N LONGWOOD ST,"(39.3154380,-76.6682170)"
07/15/2015 09:31:00 PM,Medium,NE,COMMON ASSAULT,P151963108,3200 BLK E NORTHERN PY,"(39.2903848,-76.6121893)"
07/15/2015 09:33:00 PM,High,NE,RA POLICE,P151963109,TRUESDALE AV/MORAVIA RD,"(39.318345,-76.546451)"
07/15/2015 09:30:00 PM,Low,NW,OTHER,P151963110,2500 N LONGWOOD ST,"(39.3154380,-76.6682170)"
07/15/2015 09:32:00 PM,Medium,ED,BURGLARY,P151963111,900 E NORTH AV,"(39.3118760,-76.6060100)"
07/15/2015 09:31:00 PM,Medium,SW,911/NO  VOICE,P151963112,2000 N EDGEWOOD ST,"(39.3099540,-76.6779040)"
07/15/2015 09:34:00 PM,Low,WD,WANTED ON WARR,P151963113,1700 W LOMBARD ST,"(39.2858462,-76.6552214)"
07/15/2015 09:34:00 PM,Low,WD,WANTED ON WARR,P151963114,1700 W LOMBARD ST,"(39.2858462,-76.6552214)"
07/15/2015 09:32:00 PM,Medium,ED,DISORDERLY,P151963115,600 N WOLFE ST,"(39.2972451,-76.5922121)"
07/15/2015 09:33:00 PM,Medium,ND,UNFOUNDED,P151963116,700 E LAKE AV,"(39.3671610,-76.6072440)"
07/15/2015 09:32:00 PM,Low,CD,DESTRUCT PROPTY,P151963117,MADISON AV/DOLPHIN ST,"(39.302403,-76.626132)"
07/15/2015 09:27:00 PM,Medium,ED,911/NO  VOICE,P151963118,600 N WOLFE ST,"(39.2972451,-76.5922121)"
07/15/2015 09:33:00 PM,Low,WD,INVESTIGATE,P151963119,900 WHITMORE AV,"(39.2988140,-76.6583500)"
07/15/2015 09:36:00 PM,High,CD,Traffic Stop,P151963120,2200 LINDEN AV,"(39.3123220,-76.6345650)"
07/15/2015 09:34:00 PM,High,SW,SILENT ALARM,P151963121,1100 WILSO DR,"(39.2713486,-76.6648250)"
07/15/2015 09:35:00 PM,Medium,NE,911/NO  VOICE,P151963122,5300 MORAVIA RD,"(39.3229978,-76.5484210)"
07/15/2015 09:06:00 PM,Medium,SW,NARCOTICSOutside,P151963123,POPLAR GROVE ST/WESTWOOD AV,"(39.308153,-76.665724)"
07/15/2015 09:35:00 PM,Medium,NE,COMMON ASSAULT,P151963124,1500 BLK MONTPELIER ST,"(39.3218220,-76.5984043)"
07/15/2015 09:29:00 PM,Non-Emergency,SE,Private Tow,P151963125,3200 EASTERN AV,"(39.2866780,-76.5713550)"
07/15/2015 09:35:00 PM,Medium,CD,911/NO  VOICE,P151963126,600 E FAYETTE ST,"(39.2906737,-76.6071600)"
07/15/2015 09:35:00 PM,Medium,ND,SUSPICIOUS PERS,P151963127,3000 DUPONT AV,"(39.3444250,-76.6657560)"
07/15/2015 09:34:00 PM,Medium,NE,SUSPICIOUS PERS,P151963128,5700 WHITE AV,"(39.3378996,-76.5338854)"
07/15/2015 09:36:00 PM,Medium,SW,911/NO  VOICE,P151963130,2000 N EDGEWOOD ST,"(39.3099540,-76.6779040)"
07/15/2015 09:36:00 PM,Low,TRU,LARCENCY,P151963131,1800 S HANOVER ST,"(39.2690050,-76.6154780)"
07/15/2015 09:31:00 PM,Medium,SE,COMMON ASSAULT,P151963132,1700 THAMES ST,"(39.2820547,-76.5925138)"
07/15/2015 09:36:00 PM,Medium,SD,COMMON ASSAULT,P151963133,900 LEADENHALL ST,"(39.2786473,-76.6170711)"
07/15/2015 09:38:00 PM,Medium,ND,COMMON ASSAULT,P151963134,2400 LOYOLA NORTHWAY,"(39.3387855,-76.6582939)"
07/15/2015 09:37:00 PM,Low,SE,INVEST TROUBLE,P151963135,3500 EASTERN AV,"(39.2868690,-76.5680090)"
07/15/2015 09:37:00 PM,Non-Emergency,SD,Repo,P151963136,2800 DENHAM CI N,"(39.2459947,-76.6284322)"
07/15/2015 09:37:00 PM,High,ND,ROBBERY ARMED,P151963137,400 E 33RD ST,"(39.3286538,-76.6106640)"
07/15/2015 09:37:00 PM,Low,SD,INVESTIGATE,P151963138,1600 WICOMICO ST,"(39.2744811,-76.6355730)"
07/15/2015 09:38:00 PM,High,NE,AGGRAV ASSAULT,P151963139,3200 CLARENCE AV,"(39.3224708,-76.5761337)"
07/15/2015 09:39:00 PM,Medium,NW,NARCOTICSOutside,P151963140,WOODLAND AV/DELAWARE AV,"(39.345975,-76.669919)"
